date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,Year,Month,Day,Hour,Day_of_week
2014-05-14 11:00:00,0,255,68,2,302,1,1,285.77,0.25,0.0,40,2,5,4831,2014,5,14,11,2
2014-05-14 12:00:00,0,211,70,2,310,4,4,286.68,0.0,0.0,20,0,4,5103,2014,5,14,12,2
2014-05-14 13:00:00,0,31,71,3,300,1,1,287.0,0.0,0.0,20,0,4,5200,2014,5,14,13,2
2014-05-14 14:00:00,0,170,76,3,280,7,7,287.17,0.0,0.0,20,0,4,5457,2014,5,14,14,2
2014-05-14 15:00:00,0,224,76,3,270,3,3,287.53,0.0,0.0,75,0,1,6070,2014,5,14,15,2
2014-05-14 16:00:00,0,55,81,2,280,7,7,287.81,0.0,0.0,40,0,0,6825,2014,5,14,16,2
2014-05-14 17:00:00,0,114,66,5,310,8,8,287.7,0.0,0.0,64,0,1,6783,2014,5,14,17,2
2014-05-14 18:00:00,0,179,66,3,300,5,5,286.91,0.0,0.0,40,0,0,5125,2014,5,14,18,2
2014-05-14 19:00:00,0,94,68,5,319,9,9,286.26,0.0,0.0,8,1,3,3679,2014,5,14,19,2
2014-05-14 20:00:00,0,86,58,5,260,4,4,284.9,0.0,0.0,8,1,3,3231,2014,5,14,20,2
2014-05-14 21:00:00,0,51,63,3,290,7,7,283.46,0.0,0.0,40,0,0,3068,2014,5,14,21,2
2014-05-14 22:00:00,0,22,59,5,280,3,3,281.92,0.0,0.0,40,0,0,2257,2014,5,14,22,2
2014-05-14 23:00:00,0,18,56,6,312,4,4,281.07,0.0,0.0,75,0,1,1222,2014,5,14,23,2
2014-05-15 00:00:00,0,22,63,5,310,4,4,277.196,0.0,0.0,0,1,29,721,2014,5,15,0,3
2014-05-15 01:00:00,0,31,63,5,330,8,8,279.41,0.25,0.0,40,2,5,344,2014,5,15,1,3
2014-05-15 02:00:00,0,49,59,5,340,4,4,278.84,0.25,0.0,40,2,5,289,2014,5,15,2,3
2014-05-15 03:00:00,0,136,55,4,300,2,2,278.0,0.0,0.0,90,0,2,361,2014,5,15,3,3
2014-05-15 04:00:00,0,178,54,5,319,6,6,277.82,0.0,0.0,90,0,2,823,2014,5,15,4,3
2014-05-15 05:00:00,0,272,56,5,319,6,6,277.6,0.0,0.0,90,0,2,2912,2014,5,15,5,3
2014-05-15 06:00:00,0,231,67,2,310,5,5,277.47,0.0,0.0,90,0,2,5978,2014,5,15,6,3
2014-05-15 07:00:00,0,232,71,3,314,4,4,277.72,0.0,0.0,90,0,2,6875,2014,5,15,7,3
2014-05-15 08:00:00,0,130,76,3,314,4,4,278.64,0.0,0.0,56,0,1,6211,2014,5,15,8,3
2014-05-15 09:00:00,0,231,81,2,350,5,5,280.23,0.0,0.0,1,1,3,5670,2014,5,15,9,3
2014-05-15 10:00:00,0,88,100,3,317,1,1,280.99,0.0,0.0,32,0,0,4916,2014,5,15,10,3
2014-05-15 11:00:00,0,108,86,3,317,5,5,280.92,0.0,0.0,32,0,0,5977,2014,5,15,11,3
2014-05-15 12:00:00,0,244,93,3,338,7,7,281.39,0.0,0.0,80,0,1,5423,2014,5,15,12,3
2014-05-15 13:00:00,0,195,93,3,338,9,9,282.736,0.0,0.0,80,0,1,5468,2014,5,15,13,3
2014-05-15 14:00:00,0,288,93,1,340,3,3,282.08,0.0,0.0,80,0,1,5575,2014,5,15,14,3
2014-05-15 15:00:00,0,190,93,1,336,1,1,283.73,0.0,0.0,44,0,0,6224,2014,5,15,15,3
2014-05-15 16:00:00,0,285,78,1,336,7,7,281.92,0.0,0.0,44,0,0,6539,2014,5,15,16,3
2014-05-15 17:00:00,0,245,87,2,360,2,2,281.8,0.0,0.0,44,0,0,6315,2014,5,15,17,3
2014-05-15 18:00:00,0,155,71,1,10,2,2,282.248,0.0,0.0,76,0,1,4746,2014,5,15,18,3
2014-05-15 19:00:00,0,77,67,2,318,5,5,281.21,0.0,0.0,76,0,1,3589,2014,5,15,19,3
2014-05-15 20:00:00,0,185,71,2,318,5,5,280.64,0.0,0.0,76,0,1,3349,2014,5,15,20,3
2014-05-15 21:00:00,0,29,47,2,304,4,4,280.09,0.25,0.0,90,2,5,3284,2014,5,15,21,3
2014-05-15 22:00:00,0,81,52,2,20,6,6,279.86,0.0,0.0,68,0,1,2177,2014,5,15,22,3
2014-05-15 23:00:00,0,114,48,2,30,9,9,280.215,0.0,0.0,68,0,1,1321,2014,5,15,23,3
2014-05-16 00:00:00,0,16,45,4,330,5,5,279.54,0.0,0.0,32,0,0,741,2014,5,16,0,4
2014-05-16 01:00:00,0,62,43,2,330,2,2,279.21,0.0,0.0,90,0,2,477,2014,5,16,1,4
2014-05-16 02:00:00,0,276,37,2,330,8,8,278.75,0.0,0.0,32,0,0,386,2014,5,16,2,4
2014-05-16 03:00:00,0,213,33,3,344,9,9,278.23,0.0,0.0,20,0,4,499,2014,5,16,3,4
2014-05-16 04:00:00,0,41,37,1,350,7,7,277.64,0.0,0.0,20,0,4,785,2014,5,16,4,4
2014-05-16 05:00:00,0,200,36,3,344,9,9,277.48,0.0,0.0,8,1,3,2732,2014,5,16,5,4
2014-05-16 06:00:00,0,192,48,1,354,2,2,277.37,0.0,0.0,0,1,29,5577,2014,5,16,6,4
2014-05-16 07:00:00,0,196,71,1,354,2,2,278.27,0.0,0.0,0,1,29,6503,2014,5,16,7,4
2014-05-16 08:00:00,0,163,66,1,354,4,4,279.73,0.0,0.0,12,0,4,5857,2014,5,16,8,4
2014-05-16 09:00:00,0,60,71,0,233,5,5,280.8,0.0,0.0,90,0,2,5639,2014,5,16,9,4
2014-05-16 10:00:00,0,298,87,0,233,5,5,282.05,0.0,0.0,12,0,4,4781,2014,5,16,10,4
2014-05-16 11:00:00,0,35,93,0,233,1,1,282.15,0.0,0.0,40,0,0,5379,2014,5,16,11,4
2014-05-16 12:00:00,0,287,80,0,256,5,5,283.2,0.0,0.0,48,0,0,5669,2014,5,16,12,4
2014-05-16 13:00:00,0,219,87,0,256,4,4,283.54,0.0,0.0,48,0,0,5482,2014,5,16,13,4
2014-05-16 14:00:00,0,262,93,1,110,1,1,284.06,0.0,0.0,48,0,0,5860,2014,5,16,14,4
2014-05-16 15:00:00,0,200,100,2,60,5,5,284.5,0.0,0.0,90,0,2,6154,2014,5,16,15,4
2014-05-16 16:00:00,0,154,78,1,98,3,3,284.68,0.0,0.0,48,0,0,6361,2014,5,16,16,4
2014-05-16 17:00:00,0,50,62,1,98,7,7,285.06,0.0,0.0,48,0,0,6185,2014,5,16,17,4
2014-05-16 18:00:00,0,85,59,2,158,5,5,285.07,0.0,0.0,56,0,1,5254,2014,5,16,18,4
2014-05-16 19:00:00,0,170,52,2,200,8,8,284.66,0.0,0.0,56,0,1,3984,2014,5,16,19,4
2014-05-16 20:00:00,0,297,49,2,160,4,4,284.17,0.0,0.0,56,0,1,3117,2014,5,16,20,4
2014-05-16 21:00:00,0,158,43,2,120,9,9,283.4,0.0,0.0,90,0,2,2984,2014,5,16,21,4
2014-05-16 22:00:00,0,201,37,3,166,4,4,282.2,0.0,0.0,75,0,1,2897,2014,5,16,22,4
2014-05-16 23:00:00,0,75,38,2,140,7,7,281.13,0.0,0.0,75,0,1,2282,2014,5,16,23,4
2014-05-17 00:00:00,0,186,38,1,230,5,5,279.47,0.0,0.0,1,1,3,1304,2014,5,17,0,5
2014-05-17 01:00:00,0,40,36,1,190,7,7,278.79,0.0,0.0,40,0,0,835,2014,5,17,1,5
2014-05-17 02:00:00,0,208,33,3,173,9,9,278.57,0.0,0.0,40,0,0,620,2014,5,17,2,5
2014-05-17 03:00:00,0,83,33,1,180,5,5,278.5,0.0,0.0,40,0,0,387,2014,5,17,3,5
2014-05-17 04:00:00,0,120,32,3,166,8,8,278.49,0.0,0.0,1,1,3,431,2014,5,17,4,5
2014-05-17 05:00:00,0,103,46,3,166,2,2,278.68,0.0,0.0,1,1,3,876,2014,5,17,5,5
2014-05-17 06:00:00,0,178,40,2,120,2,2,278.66,0.0,0.0,1,1,3,1725,2014,5,17,6,5
2014-05-17 07:00:00,0,270,51,3,146,7,7,279.14,0.0,0.0,0,1,29,2499,2014,5,17,7,5
2014-05-17 08:00:00,0,222,57,3,146,9,9,281.63,0.0,0.0,1,1,3,3545,2014,5,17,8,5
2014-05-17 09:00:00,0,271,55,2,110,9,9,284.2,0.0,0.0,0,1,29,4045,2014,5,17,9,5
2014-05-17 10:00:00,0,281,58,4,162,5,5,286.77,0.0,0.0,0,1,29,4448,2014,5,17,10,5
2014-05-17 11:00:00,0,217,59,4,162,1,1,288.44,0.0,0.0,1,1,3,4854,2014,5,17,11,5
2014-05-17 12:00:00,0,92,60,4,176,6,6,289.76,0.0,0.0,1,1,3,5295,2014,5,17,12,5
2014-05-17 13:00:00,0,249,64,4,176,5,5,290.37,0.0,0.0,40,0,0,5001,2014,5,17,13,5
2014-05-17 14:00:00,0,132,71,1,141,3,3,290.83,0.0,0.0,0,5,8,5308,2014,5,17,14,5
2014-05-17 15:00:00,0,174,74,4,158,6,6,291.42,0.0,0.0,1,1,3,5028,2014,5,17,15,5
2014-05-17 16:00:00,0,73,67,4,158,9,9,292.02,0.0,0.0,40,0,0,4893,2014,5,17,16,5
2014-05-17 17:00:00,0,106,52,2,180,9,9,292.05,0.0,0.0,0,1,29,4906,2014,5,17,17,5
2014-05-17 18:00:00,0,78,43,5,175,9,9,292.0,0.0,0.0,75,0,1,4258,2014,5,17,18,5
2014-05-17 19:00:00,0,210,43,2,190,9,9,291.58,0.0,0.0,75,0,1,3699,2014,5,17,19,5
2014-05-17 20:00:00,0,144,38,5,175,1,1,290.8,0.0,0.0,0,1,29,3317,2014,5,17,20,5
2014-05-17 21:00:00,0,100,44,2,213,1,1,288.13,0.0,0.0,75,0,1,3226,2014,5,17,21,5
2014-05-17 22:00:00,0,298,33,5,184,5,5,286.73,0.0,0.0,90,0,2,3061,2014,5,17,22,5
2014-05-17 23:00:00,0,291,38,3,190,9,9,285.45,0.0,0.0,75,0,1,2473,2014,5,17,23,5
2014-05-18 00:00:00,0,282,30,1,90,7,7,285.11,0.0,0.0,32,0,0,1324,2014,5,18,0,6
2014-05-18 01:00:00,0,30,36,1,190,5,5,284.99,0.0,0.0,1,1,3,859,2014,5,18,1,6
2014-05-18 02:00:00,0,11,36,3,150,9,9,284.61,0.0,0.0,1,1,3,614,2014,5,18,2,6
2014-05-18 03:00:00,0,88,38,3,142,7,7,284.15,0.0,0.0,1,1,3,389,2014,5,18,3,6
2014-05-18 04:00:00,0,53,30,4,164,1,1,283.67,0.0,0.0,1,1,3,357,2014,5,18,4,6
2014-05-18 05:00:00,0,203,37,4,164,2,2,283.48,0.0,0.0,1,1,3,595,2014,5,18,5,6
2014-05-18 06:00:00,0,80,44,1,159,2,2,282.97,0.0,0.0,1,1,3,1026,2014,5,18,6,6
2014-05-18 07:00:00,0,45,47,4,155,4,4,284.23,0.0,0.0,1,1,3,1336,2014,5,18,7,6
2014-05-18 08:00:00,0,55,50,4,155,3,3,286.09,0.0,0.0,1,1,3,2217,2014,5,18,8,6
2014-05-18 09:00:00,0,244,54,4,168,3,3,288.33,0.0,0.0,1,1,3,3349,2014,5,18,9,6
2014-05-18 10:00:00,0,233,56,4,168,8,8,291.35,0.0,0.0,1,1,3,4131,2014,5,18,10,6
2014-05-18 11:00:00,0,76,51,3,160,1,1,292.87,0.0,0.0,1,1,3,4351,2014,5,18,11,6
2014-05-18 12:00:00,0,268,62,3,164,5,5,294.01,0.0,0.0,0,5,8,5064,2014,5,18,12,6
2014-05-18 13:00:00,0,128,55,3,160,2,2,294.68,0.0,0.0,40,0,0,4879,2014,5,18,13,6
2014-05-18 14:00:00,0,54,67,3,170,3,3,295.12,0.0,0.0,40,0,0,4914,2014,5,18,14,6
2014-05-18 15:00:00,0,34,67,2,120,4,4,295.19,0.0,0.0,1,1,3,4786,2014,5,18,15,6
2014-05-18 16:00:00,0,174,62,2,130,1,1,295.16,0.0,0.0,40,0,0,4734,2014,5,18,16,6
2014-05-18 17:00:00,0,173,59,3,130,6,6,295.16,0.0,0.0,75,0,1,4193,2014,5,18,17,6
2014-05-18 18:00:00,0,284,59,3,160,8,8,295.1,0.0,0.0,0,1,29,3944,2014,5,18,18,6
2014-05-18 19:00:00,0,54,49,4,160,1,1,294.62,0.0,0.0,0,1,29,3457,2014,5,18,19,6
2014-05-18 20:00:00,0,220,46,4,140,8,8,293.39,0.0,0.0,1,1,3,3145,2014,5,18,20,6
2014-05-18 21:00:00,0,234,36,4,180,6,6,291.28,0.0,0.0,1,1,3,2760,2014,5,18,21,6
2014-05-18 22:00:00,0,155,41,5,170,7,7,290.55,0.0,0.0,1,1,3,2002,2014,5,18,22,6
2014-05-18 23:00:00,0,296,44,5,180,8,8,289.72,0.0,0.0,1,1,3,1150,2014,5,18,23,6
2014-05-19 00:00:00,0,19,44,4,200,8,8,289.47,0.0,0.0,1,1,3,585,2014,5,19,0,0
2014-05-19 01:00:00,0,17,47,5,190,9,9,288.58,0.0,0.0,1,1,3,381,2014,5,19,1,0
2014-05-19 02:00:00,0,43,50,4,180,3,3,288.36,0.0,0.0,40,0,0,295,2014,5,19,2,0
2014-05-19 03:00:00,0,243,47,3,190,5,5,288.07,0.0,0.0,75,0,1,402,2014,5,19,3,0
2014-05-19 04:00:00,0,190,57,3,170,8,8,287.6,0.0,0.0,75,0,1,823,2014,5,19,4,0
2014-05-19 05:00:00,0,21,60,2,190,6,6,287.48,0.0,0.0,75,0,1,2815,2014,5,19,5,0
2014-05-19 06:00:00,0,247,60,3,170,7,7,287.35,0.0,0.0,90,0,2,5814,2014,5,19,6,0
2014-05-19 07:00:00,0,201,73,2,140,5,5,287.32,0.0,0.0,88,0,2,5909,2014,5,19,7,0
2014-05-19 08:00:00,0,11,73,4,170,8,8,287.13,0.0,0.0,90,3,6,6344,2014,5,19,8,0
2014-05-19 09:00:00,0,36,73,3,170,7,7,286.49,0.0,0.0,90,2,12,4877,2014,5,19,9,0
2014-05-19 10:00:00,0,202,82,2,170,9,9,286.14,0.25,0.0,92,7,14,4295,2014,5,19,10,0
2014-05-19 11:00:00,0,14,88,2,170,2,2,284.96,4.45,0.0,90,4,7,4170,2014,5,19,11,0
2014-05-19 12:00:00,0,258,69,2,170,5,5,284.49,5.27,0.0,92,7,14,4463,2014,5,19,12,0
2014-05-19 13:00:00,0,283,57,1,0,4,4,284.31,11.58,0.0,92,4,7,4388,2014,5,19,13,0
2014-05-19 14:00:00,0,135,51,3,210,3,3,284.3,7.02,0.0,90,4,7,4922,2014,5,19,14,0
2014-05-19 15:00:00,0,97,51,0,0,9,9,284.37,3.08,0.0,92,4,7,5461,2014,5,19,15,0
2014-05-19 16:00:00,0,121,78,3,10,9,9,284.32,1.98,0.0,90,7,14,6215,2014,5,19,16,0
2014-05-19 17:00:00,0,61,83,1,50,9,9,284.33,1.47,0.0,90,2,12,5794,2014,5,19,17,0
2014-05-19 18:00:00,0,298,88,1,10,6,6,284.36,1.04,0.0,92,4,7,4123,2014,5,19,18,0
2014-05-19 19:00:00,0,186,88,2,340,9,9,284.66,0.44,0.0,92,3,11,2923,2014,5,19,19,0
2014-05-19 20:00:00,0,272,100,3,350,7,7,284.82,1.33,0.0,90,3,11,2527,2014,5,19,20,0
2014-05-19 21:00:00,0,34,88,4,20,4,4,284.95,0.47,0.0,68,4,7,2404,2014,5,19,21,0
2014-05-19 22:00:00,0,140,78,6,360,3,3,285.1,0.9,0.0,90,3,6,1522,2014,5,19,22,0
2014-05-19 23:00:00,0,122,77,5,10,1,1,285.28,0.64,0.0,90,4,7,937,2014,5,19,23,0
2014-05-20 00:00:00,0,23,77,4,40,7,7,285.23,0.51,0.0,90,4,7,547,2014,5,20,0,1
2014-05-20 01:00:00,0,23,77,4,340,2,2,285.19,0.25,0.0,75,4,7,320,2014,5,20,1,1
2014-05-20 02:00:00,0,11,82,6,30,3,3,284.68,0.64,0.0,1,4,7,255,2014,5,20,2,1
2014-05-20 03:00:00,0,273,82,2,330,7,7,284.43,0.25,0.0,75,6,9,353,2014,5,20,3,1
2014-05-20 04:00:00,0,280,87,2,350,1,1,284.05,0.25,0.0,1,4,7,807,2014,5,20,4,1
2014-05-20 05:00:00,0,18,82,3,10,5,5,283.79,0.64,0.0,0,6,9,2917,2014,5,20,5,1
2014-05-20 06:00:00,0,35,72,2,50,9,9,284.03,0.76,0.0,90,6,9,5874,2014,5,20,6,1
2014-05-20 07:00:00,0,100,64,0,0,7,7,284.61,0.51,0.0,90,6,9,6885,2014,5,20,7,1
2014-05-20 08:00:00,0,286,47,1,0,2,2,285.45,0.76,0.0,90,6,9,6182,2014,5,20,8,1
2014-05-20 09:00:00,0,184,44,2,0,3,3,286.34,0.25,0.0,90,4,7,5181,2014,5,20,9,1
2014-05-20 10:00:00,0,279,41,2,80,2,2,287.49,0.38,0.0,92,4,7,4614,2014,5,20,10,1
2014-05-20 11:00:00,0,184,47,2,60,3,3,289.66,0.51,0.0,92,4,7,4861,2014,5,20,11,1
2014-05-20 12:00:00,0,32,68,0,0,5,5,291.56,0.25,0.0,40,5,8,4945,2014,5,20,12,1
2014-05-20 13:00:00,0,35,77,0,0,3,3,292.86,0.0,0.0,1,5,8,5224,2014,5,20,13,1
2014-05-20 14:00:00,0,203,77,1,50,7,7,294.09,0.25,0.0,92,5,8,5523,2014,5,20,14,1
2014-05-20 15:00:00,0,139,77,0,0,7,7,295.83,0.0,0.0,1,1,3,6021,2014,5,20,15,1
2014-05-20 16:00:00,0,159,87,0,0,3,3,297.33,0.0,0.0,1,1,3,6689,2014,5,20,16,1
2014-05-20 17:00:00,0,124,81,0,0,5,5,298.29,0.0,0.0,1,1,3,6165,2014,5,20,17,1
2014-05-20 18:00:00,0,175,87,0,0,1,1,297.33,0.25,0.0,40,2,5,4573,2014,5,20,18,1
2014-05-20 19:00:00,0,258,77,3,120,8,8,297.06,0.0,0.0,92,0,2,3501,2014,5,20,19,1
2014-05-20 20:00:00,0,179,63,3,130,7,7,295.78,0.0,0.0,92,0,2,3309,2014,5,20,20,1
2014-05-20 21:00:00,0,165,52,3,150,4,4,293.53,0.0,0.0,1,5,8,2822,2014,5,20,21,1
2014-05-20 22:00:00,0,72,40,4,160,9,9,292.06,0.0,0.0,1,1,3,1926,2014,5,20,22,1
2014-05-20 23:00:00,0,282,40,3,130,5,5,291.08,0.0,0.0,1,4,7,2504,2014,5,20,23,1
2014-05-21 00:00:00,0,252,36,4,140,1,1,290.02,0.0,0.0,0,4,7,851,2014,5,21,0,2
2014-05-21 01:00:00,0,124,28,5,120,7,7,289.51,0.25,0.0,1,4,7,474,2014,5,21,1,2
2014-05-21 02:00:00,0,267,32,3,90,9,9,288.94,0.0,0.0,0,1,29,370,2014,5,21,2,2
2014-05-21 04:00:00,0,216,26,3,100,7,7,286.93,0.0,0.0,1,1,3,806,2014,5,21,4,2
2014-05-21 05:00:00,0,117,26,5,130,5,5,286.33,0.0,0.0,1,1,3,2971,2014,5,21,5,2
2014-05-21 06:00:00,0,265,24,4,110,6,6,284.85,0.0,0.0,1,1,3,5917,2014,5,21,6,2
2014-05-21 07:00:00,0,118,26,5,130,9,9,286.06,0.0,0.0,90,0,2,6671,2014,5,21,7,2
2014-05-21 08:00:00,0,256,28,3,130,4,4,286.15,0.0,0.0,75,0,1,6161,2014,5,21,8,2
2014-05-21 09:00:00,0,235,29,3,130,8,8,286.6,0.0,0.0,90,0,2,5408,2014,5,21,9,2
2014-05-21 10:00:00,0,187,31,3,120,1,1,287.36,0.0,0.0,0,1,29,4584,2014,5,21,10,2
2014-05-21 11:00:00,0,152,35,3,110,8,8,287.27,0.0,0.0,75,0,1,4878,2014,5,21,11,2
2014-05-21 12:00:00,0,155,43,2,120,4,4,288.9,0.0,0.0,75,0,1,5004,2014,5,21,12,2
2014-05-21 13:00:00,0,86,52,2,130,3,3,289.66,0.0,0.0,75,0,1,4979,2014,5,21,13,2
2014-05-21 14:00:00,0,47,48,3,130,2,2,289.79,0.0,0.0,24,0,4,5391,2014,5,21,14,2
2014-05-21 15:00:00,0,89,52,2,130,7,7,290.8,0.0,0.0,75,0,1,5791,2014,5,21,15,2
2014-05-21 16:00:00,0,157,59,0,0,5,5,291.11,0.0,0.0,40,0,0,6701,2014,5,21,16,2
2014-05-21 17:00:00,0,291,68,2,110,2,2,291.28,0.0,0.0,1,1,3,6205,2014,5,21,17,2
2014-05-21 18:00:00,0,130,68,2,70,6,6,290.92,0.0,0.0,1,1,3,4636,2014,5,21,18,2
2014-05-21 19:00:00,0,163,68,4,110,4,4,290.77,0.0,0.0,0,1,29,3319,2014,5,21,19,2
2014-05-21 20:00:00,0,283,64,3,130,9,9,289.89,0.0,0.0,0,1,29,3034,2014,5,21,20,2
2014-05-21 21:00:00,0,181,60,2,130,8,8,287.94,0.0,0.0,1,1,3,2719,2014,5,21,21,2
2014-05-21 22:00:00,0,144,57,3,160,3,3,286.45,0.0,0.0,1,1,3,1879,2014,5,21,22,2
2014-05-21 23:00:00,0,245,54,3,120,3,3,285.26,0.0,0.0,1,1,3,1089,2014,5,21,23,2
2014-05-22 00:00:00,0,44,51,2,130,5,5,284.39,0.0,0.0,1,1,3,656,2014,5,22,0,3
2014-05-22 01:00:00,0,21,51,4,140,9,9,283.35,0.0,0.0,1,1,3,384,2014,5,22,1,3
2014-05-22 02:00:00,0,248,42,5,120,4,4,283.03,0.0,0.0,0,1,29,304,2014,5,22,2,3
2014-05-22 03:00:00,0,50,42,7,110,3,3,281.95,0.0,0.0,1,1,3,394,2014,5,22,3,3
2014-05-22 04:00:00,0,63,38,6,110,5,5,281.46,0.0,0.0,1,1,3,781,2014,5,22,4,3
2014-05-22 05:00:00,0,138,33,6,110,9,9,281.48,0.0,0.0,1,1,3,2944,2014,5,22,5,3
2014-05-22 06:00:00,0,290,33,6,120,3,3,281.52,0.0,0.0,1,1,3,5850,2014,5,22,6,3
2014-05-22 07:00:00,0,258,30,7,110,9,9,283.02,0.0,0.0,0,1,29,6547,2014,5,22,7,3
2014-05-22 08:00:00,0,280,36,5,120,8,8,283.15,0.0,0.0,1,1,3,6177,2014,5,22,8,3
2014-05-22 09:00:00,0,84,39,4,130,2,2,286.15,0.0,0.0,1,1,3,5290,2014,5,22,9,3
2014-05-22 10:00:00,0,182,41,4,140,7,7,287.4,0.0,0.0,75,0,1,4676,2014,5,22,10,3
2014-05-22 11:00:00,0,54,44,4,150,3,3,287.66,0.0,0.0,40,0,0,4977,2014,5,22,11,3
2014-05-22 12:00:00,0,179,46,3,140,4,4,290.32,0.0,0.0,0,1,29,5032,2014,5,22,12,3
2014-05-22 13:00:00,0,29,49,4,140,7,7,290.9,0.0,0.0,1,1,3,5199,2014,5,22,13,3
2014-05-22 14:00:00,0,254,53,4,150,7,7,291.9,0.0,0.0,1,1,3,5509,2014,5,22,14,3
2014-05-22 15:00:00,0,216,53,3,140,8,8,292.27,0.0,0.0,1,1,3,6175,2014,5,22,15,3
2014-05-22 16:00:00,0,125,56,3,130,7,7,294.02,0.0,0.0,1,1,3,6413,2014,5,22,16,3
2014-05-22 17:00:00,0,176,60,3,140,3,3,294.44,0.0,0.0,1,1,3,6241,2014,5,22,17,3
2014-05-22 18:00:00,0,294,64,4,140,9,9,294.73,0.0,0.0,0,1,29,4914,2014,5,22,18,3
2014-05-22 19:00:00,0,285,64,3,150,6,6,294.15,0.0,0.0,1,1,3,3525,2014,5,22,19,3
2014-05-22 20:00:00,0,105,64,3,170,5,5,293.03,0.0,0.0,0,1,29,3270,2014,5,22,20,3
2014-05-22 21:00:00,0,21,54,5,200,3,3,290.76,0.0,0.0,1,1,3,2912,2014,5,22,21,3
2014-05-22 22:00:00,0,277,51,4,190,1,1,288.11,0.0,0.0,90,5,8,2068,2014,5,22,22,3
2014-05-22 23:00:00,0,62,51,3,0,6,6,286.47,0.0,0.0,1,1,3,1255,2014,5,22,23,3
2014-05-23 00:00:00,0,107,48,5,170,4,4,285.3,0.0,0.0,1,1,3,662,2014,5,23,0,4
2014-05-23 01:00:00,0,273,48,5,170,7,7,284.07,0.0,0.0,1,1,3,413,2014,5,23,1,4
2014-05-23 02:00:00,0,289,65,3,180,2,2,283.42,0.0,0.0,1,1,3,302,2014,5,23,2,4
2014-05-23 03:00:00,0,70,61,0,0,3,3,283.38,0.0,0.0,0,1,29,378,2014,5,23,3,4
2014-05-23 04:00:00,0,138,83,2,340,8,8,282.58,0.0,0.0,1,1,3,701,2014,5,23,4,4
2014-05-23 05:00:00,0,98,94,3,360,5,5,281.76,0.0,0.0,1,1,3,2626,2014,5,23,5,4
2014-05-23 06:00:00,0,87,88,2,80,2,2,281.58,0.0,0.0,1,1,3,5409,2014,5,23,6,4
2014-05-23 07:00:00,0,237,83,4,110,8,8,285.12,0.0,0.0,0,1,29,6165,2014,5,23,7,4
2014-05-23 08:00:00,0,79,88,10,170,5,5,288.33,0.0,0.0,0,1,29,5556,2014,5,23,8,4
2014-05-23 09:00:00,0,182,94,3,110,4,4,290.86,0.0,0.0,1,1,3,4860,2014,5,23,9,4
2014-05-23 10:00:00,0,121,88,2,120,4,4,292.44,0.0,0.0,1,1,3,4798,2014,5,23,10,4
2014-05-23 11:00:00,0,161,88,2,110,4,4,293.86,0.0,0.0,1,1,3,5062,2014,5,23,11,4
2014-05-23 12:00:00,0,69,88,2,110,5,5,294.72,0.0,0.0,1,1,3,5461,2014,5,23,12,4
2014-05-23 13:00:00,0,240,94,3,120,3,3,295.78,0.0,0.0,0,1,29,5491,2014,5,23,13,4
2014-05-23 14:00:00,0,283,94,2,130,7,7,296.43,0.0,0.0,1,1,3,5849,2014,5,23,14,4
2014-05-23 15:00:00,0,114,88,2,170,7,7,296.86,0.0,0.0,1,1,3,5962,2014,5,23,15,4
2014-05-23 16:00:00,0,267,88,2,170,4,4,297.02,0.0,0.0,40,0,0,5941,2014,5,23,16,4
2014-05-23 17:00:00,0,242,94,0,299,6,6,297.77,0.0,0.0,40,0,0,5016,2014,5,23,17,4
2014-05-23 18:00:00,0,173,88,3,180,9,9,297.65,0.0,0.0,40,0,0,4325,2014,5,23,18,4
2014-05-23 19:00:00,0,207,93,0,225,5,5,297.07,0.0,0.0,0,1,29,3456,2014,5,23,19,4
2014-05-23 20:00:00,0,103,99,4,217,3,3,296.03,0.0,0.0,1,1,3,2974,2014,5,23,20,4
2014-05-23 21:00:00,0,124,99,6,213,9,9,293.52,0.0,0.0,1,1,3,2985,2014,5,23,21,4
2014-05-23 22:00:00,0,81,91,6,213,6,6,292.69,0.0,0.0,0,1,29,2672,2014,5,23,22,4
2014-05-23 23:00:00,0,163,91,1,180,2,2,290.37,0.0,0.0,0,1,29,2032,2014,5,23,23,4
2014-05-24 00:00:00,0,296,95,5,206,4,4,290.45,0.0,0.0,1,1,3,1161,2014,5,24,0,5
2014-05-24 01:00:00,0,263,91,5,206,9,9,289.86,0.0,0.0,8,1,3,755,2014,5,24,1,5
2014-05-24 02:00:00,0,189,82,5,206,7,7,289.54,0.0,0.0,8,1,3,720,2014,5,24,2,5
2014-05-24 03:00:00,0,17,87,1,202,4,4,289.2,0.0,0.0,8,1,3,431,2014,5,24,3,5
2014-05-24 04:00:00,0,198,87,1,202,4,4,288.85,0.0,0.0,8,1,3,360,2014,5,24,4,5
2014-05-24 05:00:00,0,44,77,5,204,4,4,288.28,0.0,0.0,8,1,3,751,2014,5,24,5,5
2014-05-24 06:00:00,0,299,79,5,192,3,3,288.57,0.0,0.0,24,0,4,1352,2014,5,24,6,5
2014-05-24 07:00:00,0,147,84,5,192,7,7,288.85,0.0,0.0,24,0,4,1754,2014,5,24,7,5
